Identificador_Equipo,Nombre_Equipo,Tipo_Equipo,Línea,Proceso,Criticidad,Fecha_Observacion,Falla_Real,Prediccion,Probabilidad_Falla_7_Dias,Probabilidad_Falla_7_Dias_Pct,Modelo
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-01,0,0,0.0179,1.79,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-02,0,0,0.0034,0.34,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-03,0,0,0.0129,1.29,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-04,0,0,0.0463,4.63,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-05,0,0,0.0077,0.77,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-06,0,0,0.0031,0.31,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-07,0,0,0.045,4.5,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-08,0,0,0.0817,8.17,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-09,0,0,0.2371,23.71,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-10,0,0,0.4022,40.22,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-11,0,0,0.4392,43.92,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-12,0,1,0.508,50.8,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-13,0,1,0.7105,71.05,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-14,0,1,0.8984,89.84,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-15,0,1,0.9025,90.25,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-16,0,1,0.8924,89.24,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-17,0,1,0.9407,94.07,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-18,1,1,0.963,96.3,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-19,1,1,0.9618,96.18,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-20,1,1,0.9516,95.16,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-21,1,1,0.9599,95.99,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-22,1,1,0.9639,96.39,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-23,1,1,0.966,96.6,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-24,1,1,0.9648,96.48,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-25,0,0,0.0675,6.75,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-26,0,0,0.0385,3.85,Random Forest
692733,Selladora de envases 10,Selladora de envases,Línea de Helados 02,Envasado,Baja,2026-08-27,0,0,0.0105,1.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-05,0,0,0.0987,9.87,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-06,0,0,0.0659,6.59,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-07,0,0,0.0106,1.06,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-08,0,0,0.0003,0.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-09,0,0,0.0103,1.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-10,0,0,0.0003,0.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-11,0,0,0.0081,0.81,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-12,0,0,0.0107,1.07,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-13,0,0,0.0192,1.92,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-14,0,0,0.016,1.6,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-15,0,0,0.0116,1.16,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-16,0,0,0.0095,0.95,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-17,0,0,0.0139,1.39,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-18,0,0,0.0129,1.29,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-19,0,0,0.0004,0.04,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-20,0,0,0.0031,0.31,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-21,0,0,0.032,3.2,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-22,0,0,0.0101,1.01,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-23,0,0,0.0103,1.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-24,0,0,0.0105,1.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-25,0,0,0.0126,1.26,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-26,0,0,0.0051,0.51,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-27,0,0,0.0003,0.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-28,0,0,0.0074,0.74,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-29,0,0,0.0176,1.76,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-06-30,0,0,0.0098,0.98,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-01,0,0,0.0138,1.38,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-02,0,0,0.0116,1.16,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-03,0,0,0.0181,1.81,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-04,0,0,0.0005,0.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-05,0,0,0.0084,0.84,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-06,0,0,0.0016,0.16,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-07,0,0,0.0005,0.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-08,0,0,0.0074,0.74,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-09,0,0,0.0154,1.54,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-10,0,0,0.0283,2.83,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-11,0,0,0.0177,1.77,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-12,0,0,0.0149,1.49,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-13,0,0,0.023,2.3,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-14,0,0,0.0021,0.21,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-15,0,0,0.0152,1.52,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-16,0,0,0.0086,0.86,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-17,0,0,0.0016,0.16,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-18,0,0,0.0084,0.84,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-19,0,0,0.0386,3.86,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-20,0,0,0.0067,0.67,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-21,0,0,0.02,2.0,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-22,0,0,0.0626,6.26,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-23,0,0,0.1322,13.22,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-24,0,0,0.1898,18.98,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-25,0,0,0.19,19.0,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-26,0,0,0.3618,36.18,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-27,0,1,0.6093,60.93,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-28,0,1,0.8295,82.95,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-29,0,1,0.8528,85.28,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-30,1,1,0.9366,93.66,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-07-31,1,1,0.9574,95.74,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-01,1,1,0.9184,91.84,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-02,1,1,0.9605,96.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-03,1,1,0.971,97.1,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-04,1,1,0.9769,97.69,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-05,1,1,0.9805,98.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-06,0,0,0.0211,2.11,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-07,0,0,0.0186,1.86,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-08,0,0,0.0,0.0,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-09,0,0,0.0003,0.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-10,0,0,0.0003,0.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-11,0,0,0.0046,0.46,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-12,0,0,0.0084,0.84,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-13,0,0,0.0105,1.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-14,0,0,0.0105,1.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-15,0,0,0.0105,1.05,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-16,0,0,0.0107,1.07,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-17,0,0,0.0063,0.63,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-18,0,0,0.0163,1.63,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-19,0,0,0.0103,1.03,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-20,0,0,0.0081,0.81,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-21,0,0,0.0517,5.17,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-22,0,0,0.0274,2.74,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-23,0,0,0.0119,1.19,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-24,0,0,0.043,4.3,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-25,0,0,0.0116,1.16,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-26,0,0,0.003,0.3,Random Forest
716342,Dosificadora de helado 20,Dosificadora de helado,Línea de Helados 04,Envasado,Baja,2026-08-27,0,0,0.0264,2.64,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-05,0,0,0.0004,0.04,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-06,0,0,0.0051,0.51,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-07,0,0,0.0004,0.04,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-08,0,0,0.0001,0.01,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-09,0,0,0.0029,0.29,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-10,0,0,0.0047,0.47,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-11,0,0,0.0253,2.53,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-12,0,0,0.0003,0.03,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-13,0,0,0.0004,0.04,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-14,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-15,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-16,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-17,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-18,0,0,0.0076,0.76,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-19,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-20,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-21,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-22,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-23,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-24,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-25,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-26,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-27,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-28,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-29,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-06-30,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-01,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-02,0,0,0.0028,0.28,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-03,0,0,0.001,0.1,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-04,0,0,0.0076,0.76,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-05,0,0,0.0094,0.94,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-06,0,0,0.0423,4.23,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-07,0,0,0.0283,2.83,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-08,0,0,0.0458,4.58,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-09,0,0,0.1293,12.93,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-10,0,0,0.0622,6.22,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-11,0,0,0.0438,4.38,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-12,0,0,0.0529,5.29,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-13,0,0,0.4481,44.81,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-14,0,0,0.496,49.6,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-15,1,1,0.7816,78.16,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-16,1,1,0.6102,61.02,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-17,1,1,0.8526,85.26,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-18,1,1,0.9627,96.27,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-19,1,1,0.931,93.1,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-20,1,1,0.9328,93.28,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-21,1,1,0.9501,95.01,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-22,0,0,0.0147,1.47,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-23,0,0,0.0055,0.55,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-24,0,0,0.0667,6.67,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-25,0,0,0.02,2.0,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-26,0,0,0.0046,0.46,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-27,0,0,0.0002,0.02,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-28,0,0,0.001,0.1,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-29,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-30,0,0,0.0018,0.18,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-07-31,0,0,0.0248,2.48,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-01,0,0,0.0113,1.13,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-02,0,0,0.0109,1.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-03,0,0,0.0015,0.15,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-04,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-05,0,0,0.003,0.3,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-06,0,0,0.003,0.3,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-07,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-08,0,0,0.003,0.3,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-09,0,0,0.0006,0.06,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-10,0,0,0.01,1.0,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-11,0,0,0.0006,0.06,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-12,0,0,0.0007,0.07,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-13,0,0,0.0007,0.07,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-14,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-15,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-16,0,0,0.0012,0.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-17,0,0,0.0112,1.12,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-18,0,0,0.0185,1.85,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-19,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-20,0,0,0.0009,0.09,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-21,0,0,0.0007,0.07,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-22,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-23,0,0,0.0014,0.14,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-24,0,0,0.0007,0.07,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-25,0,0,0.0052,0.52,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-26,0,0,0.0011,0.11,Random Forest
769755,Cámara frigorífica 24,Cámara frigorífica,Línea de Helados 04,Almacenamiento,Media,2026-08-27,0,0,0.0016,0.16,Random Forest
785030,Túnel de congelación 14,Túnel de congelación,Línea de Helados 02,Congelación,Media,2026-06-05,0,0,0.0081,0.81,Random Forest
785030,Túnel de congelación 14,Túnel de congelación,Línea de Helados 02,Congelación,Media,2026-06-06,0,0,0.0006,0.06,Random Forest
785030,Túnel de congelación 14,Túnel de congelación,Línea de Helados 02,Congelación,Media,2026-06-07,0,0,0.001,0.1,Random Forest
